12.1377 5.87431 0.0337816
12.1809 6.25791 0.038564
12.2225 6.64903 0.0445131
12.2623 7.04511 0.0518849
12.3005 7.44406 0.0610018
12.337 7.84443 0.0722812
12.3721 8.24564 0.0862809
12.406 8.64807 0.103778
12.4391 9.05343 0.125919
12.4718 9.46554 0.154537
12.505 9.89237 0.192939
12.5383 10.3231 0.244332
12.5614 10.6214 0.290361
12.5815 10.8782 0.33942
12.5995 11.1025 0.391873
12.6159 11.3014 0.448423
12.6312 11.4786 0.50953
12.6454 11.6363 0.57555
12.6588 11.7759 0.646796
12.6721 11.9041 0.7276
12.6842 12.0096 0.810548
12.6961 12.1026 0.903444
12.7076 12.179 1.00359
12.7187 12.2387 1.1107
12.7292 12.2819 1.22494
12.7394 12.3088 1.34655
12.7492 12.3197 1.47576
12.7588 12.3146 1.61282
12.768 12.2936 1.75798
12.7771 12.2566 1.91146
12.7859 12.2036 2.0735
12.7945 12.1345 2.24435
12.803 12.0491 2.42423
12.8113 11.9471 2.6134
12.8196 11.8284 2.8121
12.8277 11.6925 3.0206
12.8358 11.5391 3.2392
12.8439 11.3677 3.4682
12.852 11.1776 3.70796
12.8601 10.9681 3.95887
12.8683 10.7384 4.22141
12.8766 10.4873 4.49615
12.885 10.2132 4.78379
12.8937 9.91431 5.08522
12.9026 9.58809 5.40161
12.9119 9.23108 5.73448
12.9218 8.83851 6.08589
12.9323 8.4039 6.45833
12.9438 7.9208 6.85273
12.9561 7.39896 7.25586
12.9674 6.91817 7.60572
12.9781 6.47226 7.91074
12.9886 6.03826 8.18822
12.9988 5.63622 8.4266
13.0085 5.26394 8.62958
13.0179 4.91737 8.80141
13.0272 4.59317 8.94533
13.0363 4.28877 9.06374
13.0454 4.0022 9.15843
13.0545 3.73189 9.23075
13.0636 3.47657 9.28173
13.0728 3.2352 9.31214
13.0822 3.00689 9.32258
13.0917 2.7909 9.31347
13.1015 2.58653 9.28513
13.1115 2.39321 9.23773
13.1218 2.21037 9.17132
13.1325 2.03752 9.08584
13.1436 1.87417 8.9811
13.1551 1.71987 8.85673
13.1673 1.57418 8.7122
13.1801 1.43669 8.54676
13.1937 1.30701 8.35938
13.2082 1.18481 8.14883
13.2239 1.06991 7.91381
13.2407 0.96252 7.65376
13.2587 0.863611 7.37089
13.2777 0.774856 7.07227
13.2971 0.697395 6.76773
13.3167 0.63079 6.46442
13.3365 0.573592 6.16542
13.3564 0.524229 5.87156
13.3766 0.481391 5.58308
13.397 0.444054 5.30023
13.4179 0.411424 5.02344
13.4391 0.382871 4.75331
13.4608 0.357885 4.49052
13.4828 0.336038 4.23583
13.5051 0.316969 3.98993
13.5278 0.300362 3.75342
13.5508 0.285938 3.5268
13.5741 0.273455 3.31038
13.5976 0.262696 3.10431
13.6214 0.253471 2.90862
13.6453 0.245613 2.72319
13.6695 0.238979 2.54783
13.6938 0.233442 2.38224
13.7183 0.228895 2.22608
13.7429 0.225247 2.07898
13.7677 0.222419 1.94055
13.7927 0.220346 1.81036
13.8179 0.218972 1.68801
13.8433 0.218252 1.5731
13.8688 0.218149 1.46521
13.8945 0.218633 1.36398
13.9205 0.21968 1.26901
13.9467 0.221273 1.17996
13.9731 0.223401 1.09648
13.9997 0.226057 1.01825
14.0267 0.229239 0.944957
14.0539 0.232951 0.876313
14.0815 0.237201 0.812042
14.1094 0.242001 0.751883
14.1376 0.247368 0.69559
14.1662 0.253324 0.642931
14.1953 0.259898 0.593687
14.2248 0.267122 0.547654
14.2547 0.275038 0.504637
14.2852 0.283691 0.464454
14.3163 0.293139 0.426934
14.348 0.303445 0.391916
14.3803 0.314686 0.359247
14.4134 0.326952 0.328786
14.4473 0.340346 0.300399
14.482 0.354992 0.273961
14.5177 0.371034 0.249355
14.5544 0.388645 0.226471
14.5923 0.40803 0.205207
14.6315 0.429435 0.185465
14.6721 0.453161 0.167155
14.7144 0.479578 0.150191
14.7584 0.509149 0.134489
14.8046 0.542464 0.119971
14.8532 0.580295 0.10656
14.9047 0.623675 0.0941777
14.9597 0.674031 0.0827516
15.019 0.733324 0.0722208
15.0831 0.803879 0.0625911
15.1508 0.886367 0.0540863
15.2182 0.977256 0.0470517
15.2826 1.0734 0.0414262
15.3443 1.17459 0.0368988
15.4039 1.2817 0.0332013
15.4619 1.39567 0.0301492
15.5187 1.51736 0.0276161
15.5746 1.64756 0.0255121
15.6297 1.78703 0.0237706
15.6841 1.93656 0.0223421
15.7379 2.09692 0.0211893
15.7912 2.26895 0.0202851
15.844 2.45348 0.0196107
15.8964 2.6514 0.0191549
15.9484 2.86356 0.0189136
16 3.09086 0.01889
16.0511 3.3341 0.0190949
16.1018 3.59405 0.0195479
16.152 3.87129 0.0202786
16.2016 4.16621 0.0213285
16.2506 4.47884 0.022753
16.2988 4.80879 0.0246247
16.3459 5.15511 0.0270355
16.3919 5.51625 0.0301003
16.4366 5.89008 0.0339601
16.4797 6.27405 0.0387866
16.5212 6.66542 0.0447894
16.561 7.06166 0.0522267
16.5991 7.46069 0.0614245
16.6356 7.8611 0.0728047
16.6706 8.26235 0.0869325
16.7045 8.66485 0.104597
16.7375 9.07039 0.126964
16.7703 9.48292 0.155908
16.8035 9.91063 0.194828
16.8365 10.3379 0.246389
16.8594 10.6333 0.292415
16.8794 10.8883 0.341584
16.8973 11.1115 0.394198
16.9137 11.3094 0.450935
16.9289 11.4857 0.512245
16.9431 11.6426 0.578482
16.9564 11.7814 0.649958
16.9697 11.9089 0.731
